0.012933,0.6319,1.0575e-05,0.81781,0.014135,0.41063,0.84992,0.034345,0.56573,0.00029133,0.92534,0.044009,0.48204,0.70886,0.56573,0.38737,0.4871,0.50022,0.36539,0.54512,0.69337,1
0.012489,0.649,1.0212e-05,0.83859,0.013829,0.42512,0.85318,0.027583,0.5537,0.00023397,0.91073,0.034899,0.43923,0.70464,0.5537,0.39648,0.49553,0.50581,0.34513,0.51839,0.72765,1
0.012899,0.61104,1.0547e-05,0.83164,0.01387,0.39452,0.82219,0.031328,0.5292,0.00026574,0.92692,0.038695,0.43923,0.69339,0.5292,0.38323,0.48907,0.50288,0.35157,0.53205,0.70668,1
0.015514,0.64133,1.2686e-05,0.82182,0.017104,0.47343,0.87113,0.034925,0.59224,0.00029625,0.90576,0.045927,0.50829,0.75387,0.59224,0.40265,0.46779,0.50547,0.39078,0.52226,0.6845,2
0.019739,0.6087,1.6141e-05,0.79825,0.021276,0.54106,0.84339,0.043785,0.60931,0.0003714,0.88259,0.058539,0.54834,0.75809,0.60931,0.41014,0.45612,0.50616,0.40928,0.52076,0.6503,2
0.018103,0.64175,1.4803e-05,0.86252,0.019984,0.52496,0.87439,0.048184,0.56704,0.00040871,0.88006,0.061867,0.52901,0.73136,0.56704,0.4037,0.45538,0.51256,0.41994,0.51371,0.64594,2
0.015778,0.66519,1.2902e-05,0.76632,0.017711,0.48953,0.85155,0.050578,0.55884,0.00042902,0.88981,0.064434,0.53039,0.72574,0.55884,0.40324,0.45672,0.50702,0.42459,0.52312,0.63964,2
0.017387,0.66711,1.4217e-05,0.71993,0.019551,0.50081,0.85318,0.043432,0.56719,0.00036841,0.84893,0.055763,0.50276,0.72574,0.56719,0.4334,0.4629,0.5009,0.40576,0.54746,0.66391,2
0.019019,0.65082,1.5552e-05,0.73852,0.02114,0.48792,0.86134,0.051842,0.52193,0.00043974,0.91512,0.063709,0.52072,0.70745,0.52193,0.4067,0.46046,0.49527,0.41286,0.54677,0.63224,2
0.017042,0.62107,1.3936e-05,0.7861,0.018518,0.50564,0.85481,0.05812,0.59723,0.087463,0.92022,0.076827,0.60635,0.74684,0.59723,0.39944,0.45101,0.51165,0.43464,0.51158,0.60275,2
0.014966,0.70625,1.2238e-05,0.78155,0.017316,0.49597,0.89723,0.053536,0.6035,0.0086065,0.90043,0.071186,0.59254,0.73418,0.6035,0.4112,0.44881,0.51512,0.42974,0.50999,0.65617,2
0.024098,0.61123,1.9705e-05,0.72131,0.026059,0.56683,0.82055,0.052662,0.58304,0.0004467,0.89592,0.068675,0.56354,0.73699,0.58304,0.4103,0.45268,0.50655,0.42523,0.53117,0.62857,2
0.030664,0.68656,2.5074e-05,0.76686,0.035005,0.61031,0.86949,0.045798,0.59597,0.00038848,0.86811,0.060458,0.54282,0.74543,0.59597,0.41563,0.45434,0.50618,0.41895,0.52342,0.66169,2
0.025754,0.64534,2.1059e-05,0.71234,0.02855,0.58293,0.83361,0.050164,0.58058,0.00042551,0.8819,0.065259,0.54834,0.73699,0.58058,0.41208,0.4539,0.50709,0.41883,0.51195,0.6316,2
0.026194,0.70506,2.1419e-05,0.72282,0.030285,0.58615,0.89396,0.044094,0.60024,0.00037403,0.89925,0.058445,0.55525,0.75527,0.60024,0.40251,0.45885,0.51334,0.41157,0.50604,0.65666,2
0.018095,0.68357,1.4796e-05,0.72125,0.020596,0.50242,0.87602,0.041952,0.62611,0.00035585,0.89198,0.056987,0.56215,0.77075,0.62611,0.39934,0.45561,0.51806,0.41158,0.50824,0.66971,2
0.017484,0.68523,1.4297e-05,0.74936,0.019924,0.49275,0.89396,0.038184,0.62491,0.00032389,0.87284,0.051813,0.54558,0.76653,0.62491,0.41536,0.46342,0.51583,0.40325,0.5046,0.67995,2
0.013173,0.6653,1.0772e-05,0.79765,0.014776,0.438,0.88744,0.035009,0.57391,0.00029696,0.83371,0.045224,0.48895,0.72293,0.57391,0.44098,0.46938,0.51126,0.38292,0.52816,0.69599,2
0.016758,0.59131,1.3703e-05,0.78368,0.0178,0.4686,0.83197,0.043138,0.63338,0.00036591,0.88814,0.059,0.57182,0.77075,0.63338,0.39532,0.45166,0.50752,0.41208,0.52163,0.65765,2
0.016889,0.60382,1.381e-05,0.7942,0.018112,0.47182,0.84502,0.044611,0.61257,0.00037841,0.8491,0.059827,0.55249,0.75527,0.61257,0.41386,0.45395,0.51945,0.41566,0.48561,0.66372,2
0.017353,0.61136,1.4189e-05,0.79853,0.018721,0.46377,0.84502,0.040518,0.55828,0.00034369,0.81284,0.051564,0.48619,0.71589,0.55828,0.43436,0.46208,0.51553,0.407,0.50334,0.68541,2
0.014305,0.7758,1.1697e-05,0.7731,0.017414,0.54428,0.9217,0.040301,0.61567,0.00034185,0.89349,0.054206,0.54006,0.76371,0.61567,0.38219,0.45706,0.51074,0.40842,0.51669,0.6605,2
0.017837,0.72083,1.4585e-05,0.71167,0.020856,0.52013,0.8907,0.039906,0.63699,0.0003385,0.87413,0.05477,0.56077,0.77637,0.63699,0.41367,0.4636,0.51642,0.41004,0.50609,0.66328,2
0.016832,0.64518,1.3764e-05,0.82691,0.018621,0.49275,0.87439,0.041768,0.62197,0.00035429,0.86743,0.056516,0.55249,0.76371,0.62197,0.41469,0.46012,0.51973,0.41269,0.50728,0.66517,2
0.023509,0.6142,1.9224e-05,0.83598,0.025474,0.53945,0.84829,0.042132,0.57657,0.00035738,0.86001,0.054585,0.51934,0.73558,0.57657,0.42009,0.45951,0.50749,0.40882,0.52678,0.66717,2
0.017921,0.66915,1.4654e-05,0.78526,0.020185,0.52496,0.87276,0.038346,0.55682,0.00032527,0.85454,0.048722,0.48895,0.72293,0.55682,0.42068,0.46667,0.50736,0.40476,0.51968,0.69133,2
0.013345,0.68179,1.0912e-05,0.72623,0.015158,0.45733,0.88091,0.037727,0.56631,0.00032002,0.85453,0.048382,0.5,0.72996,0.56631,0.41844,0.46261,0.51155,0.40161,0.51851,0.69103,2
0.033737,0.63574,2.7587e-05,0.42969,0.037185,0.48148,0.79772,0.034757,0.54408,0.00029482,0.8734,0.043595,0.47514,0.7173,0.54408,0.42393,0.47571,0.51632,0.38704,0.5139,0.70539,2
0.2024,0.91516,0.018585,0.3232,0.26682,0.76006,0.8075,0.049178,0.55192,0.00041715,0.91066,0.062228,0.53177,0.72293,0.55192,0.4115,0.46064,0.49814,0.41548,0.53329,0.64954,2
0.10901,0.66447,0.017739,0.32463,0.12274,0.38486,0.71126,0.04788,0.61348,0.00040613,0.86708,0.064267,0.57597,0.75668,0.61348,0.41524,0.45285,0.50711,0.42555,0.52355,0.6391,2
0.03283,0.30188,2.6845e-05,0.68435,0.028178,0.37681,0.66721,0.042452,0.58874,0.0003601,0.83505,0.05565,0.52348,0.72996,0.58874,0.42893,0.45842,0.51251,0.41428,0.52275,0.67096,2
0.030455,0.53367,2.4903e-05,0.5532,0.031182,0.45572,0.75693,0.041384,0.61842,0.00035104,0.895,0.055809,0.55801,0.76512,0.61842,0.40047,0.46079,0.50701,0.41284,0.52754,0.65805,2
0.019329,0.63969,1.5805e-05,0.61774,0.021312,0.46377,0.82382,0.041225,0.63879,0.00034969,0.87402,0.056674,0.56768,0.77215,0.63879,0.41064,0.46088,0.514,0.41211,0.50347,0.67076,2
0.014199,0.62123,1.1611e-05,0.76516,0.015406,0.43317,0.83361,0.043862,0.645,0.00037206,0.85015,0.060647,0.56354,0.77637,0.645,0.418,0.45708,0.51647,0.41911,0.51956,0.64792,2
0.050994,0.67006,4.1698e-05,0.42742,0.057595,0.49114,0.7553,0.031093,0.62365,0.00026374,0.88302,0.042144,0.51243,0.76793,0.62365,0.41216,0.47481,0.50825,0.38839,0.51717,0.69519,2
0.035641,0.55957,2.9144e-05,0.53654,0.037231,0.51047,0.7602,0.039281,0.60377,0.0003332,0.89969,0.052237,0.54282,0.75387,0.60377,0.4203,0.47258,0.50503,0.39814,0.52692,0.66088,2
0.053198,0.84089,4.35e-05,0.24063,0.067192,0.60064,0.71289,0.056624,0.52763,0.072394,0.87602,0.069996,0.53867,0.68776,0.52763,0.44159,0.466,0.51161,0.42091,0.53615,0.63532,2
0.034413,0.32874,2.814e-05,0.58005,0.030206,0.3591,0.68679,0.064552,0.53186,0.21067,0.91507,0.080155,0.57182,0.6962,0.53186,0.40328,0.45946,0.50653,0.44423,0.53566,0.59531,2
0.048437,0.58798,3.9607e-05,0.53178,0.051706,0.60064,0.77488,0.067791,0.57941,0.21811,0.89448,0.088122,0.62845,0.70464,0.57941,0.40616,0.44773,0.51541,0.433,0.51625,0.60281,2
0.046668,0.97985,3.816e-05,0.45796,0.064321,0.78905,0.969,0.065552,0.60423,0.18153,0.89602,0.08723,0.62155,0.7384,0.60423,0.38182,0.44328,0.51016,0.4496,0.52841,0.57951,2
0.032391,0.63782,2.6486e-05,0.63561,0.035748,0.60709,0.79935,0.071793,0.64167,0.18928,0.85372,0.098916,0.66575,0.73277,0.64167,0.42917,0.42845,0.51001,0.45605,0.51693,0.57536,2
0.077884,0.66758,0.014682,0.45123,0.087856,0.71337,0.77488,0.069385,0.61691,0.20665,0.88473,0.093432,0.64365,0.73136,0.61691,0.42827,0.44104,0.50914,0.44684,0.54404,0.57814,2
0.087682,0.56274,0.012046,0.41625,0.092161,0.5942,0.64927,0.062245,0.63145,0.13034,0.88288,0.084961,0.6395,0.75949,0.63145,0.42254,0.44376,0.51655,0.44593,0.51997,0.5981,2
0.036835,0.65143,3.012e-05,0.45393,0.041054,0.54911,0.79119,0.059663,0.58668,0.10421,0.88647,0.078084,0.60083,0.73418,0.58668,0.43458,0.45275,0.5071,0.43779,0.53743,0.61625,2
0.034774,0.67518,2.8435e-05,0.51006,0.039393,0.51208,0.84829,0.056175,0.58269,0.05506,0.85951,0.073236,0.57735,0.72433,0.58269,0.44214,0.45787,0.51517,0.42897,0.52342,0.61801,2
0.028597,0.57662,2.3384e-05,0.70779,0.030195,0.55878,0.78467,0.054866,0.54381,0.041418,0.9204,0.068897,0.56768,0.71449,0.54381,0.4134,0.46373,0.51231,0.42721,0.522,0.62809,2
0.024389,0.65754,1.9943e-05,0.80287,0.027268,0.56039,0.85971,0.064749,0.58657,0.17588,0.87337,0.084736,0.61464,0.71167,0.58657,0.43623,0.45058,0.51201,0.43591,0.53836,0.59849,2
0.025772,0.60652,2.1074e-05,0.75694,0.027787,0.53623,0.8385,0.059078,0.63398,0.085682,0.90168,0.080831,0.64227,0.76653,0.63398,0.39474,0.44114,0.52517,0.44266,0.49273,0.61388,2
0.028795,0.57916,2.3545e-05,0.66239,0.030461,0.51852,0.79772,0.055307,0.67698,0.037456,0.87813,0.078732,0.64503,0.79044,0.67698,0.41908,0.44774,0.51297,0.44456,0.53605,0.60858,2
0.024648,0.65272,2.0155e-05,0.76422,0.027465,0.53301,0.87276,0.049146,0.66847,0.00041688,0.90316,0.069434,0.63398,0.77215,0.66847,0.3658,0.4561,0.51818,0.43624,0.51595,0.63143,2
0.024839,0.63751,2.0311e-05,0.73197,0.027379,0.51691,0.84339,0.048619,0.61718,0.0004124,0.89494,0.065487,0.5884,0.75387,0.61718,0.40315,0.46289,0.51998,0.42531,0.51305,0.63894,2
1,0.48567,0.13235,0.21431,1,0.87762,0,0.048654,0.60055,0.0004127,0.87838,0.064511,0.56768,0.75105,0.60055,0.42535,0.46546,0.51405,0.41827,0.52179,0.63863,2
0.098428,0.80605,0.016609,0.36633,0.12144,0.63929,0.81403,0.047903,0.60497,0.00040633,0.8738,0.063781,0.55801,0.75246,0.60497,0.41639,0.45804,0.50555,0.42121,0.53406,0.63452,2
0.011903,0.70069,9.7333e-06,0.60864,0.013713,0.39291,0.84013,0.031608,0.6405,0.00026811,0.66818,0.043537,0.47928,0.74684,0.6405,0.32671,0.43367,0.57229,0.32189,0.42623,0.87681,3
0.014004,0.69827,1.1451e-05,0.55393,0.016106,0.4058,0.83197,0.02726,0.63418,0.00023123,0.68283,0.03733,0.46685,0.72433,0.63418,0.34567,0.44399,0.54763,0.3417,0.4052,0.90242,3
0.012743,0.6767,1.042e-05,0.54893,0.014416,0.40097,0.80098,0.031469,0.6147,0.00026693,0.63721,0.042288,0.46961,0.70464,0.6147,0.3714,0.43282,0.54771,0.34542,0.40828,0.91305,3
0.01477,0.66373,1.2077e-05,0.52452,0.016556,0.38486,0.79608,0.032166,0.62498,0.00027285,0.6222,0.043654,0.45994,0.71449,0.62498,0.34806,0.42989,0.57857,0.30568,0.43645,0.90715,3
0.012639,0.66156,1.0335e-05,0.54672,0.014132,0.38647,0.81077,0.032141,0.61122,0.00027263,0.65389,0.043047,0.47238,0.69761,0.61122,0.35396,0.43219,0.55935,0.32917,0.42303,0.91189,3
0.011085,0.69108,9.0642e-06,0.5312,0.012674,0.38808,0.83687,0.032947,0.62179,0.00027947,0.66115,0.044577,0.48481,0.71027,0.62179,0.35148,0.43097,0.55398,0.33632,0.41471,0.90648,3
0.015585,0.68548,1.2744e-05,0.51736,0.017759,0.38164,0.81892,0.032948,0.63418,0.00027948,0.64502,0.045108,0.49033,0.71027,0.63418,0.36907,0.43312,0.5492,0.35475,0.40127,0.91733,3
0.010995,0.64485,8.9903e-06,0.51494,0.012122,0.36071,0.79445,0.02522,0.62491,0.00021392,0.64858,0.03423,0.44337,0.7384,0.62491,0.34114,0.44181,0.56121,0.31346,0.42781,0.90747,3
0.010398,0.61075,8.5022e-06,0.5836,0.011145,0.30113,0.82545,0.030912,0.67328,0.00026221,0.55641,0.04392,0.45442,0.75949,0.67328,0.28722,0.44881,0.62713,0.21898,0.50065,0.88076,3
0.013804,0.6441,1.1287e-05,0.55344,0.015238,0.35749,0.81729,0.028551,0.63872,0.00024218,0.67419,0.039266,0.48619,0.75387,0.63872,0.32851,0.43789,0.57498,0.29871,0.46341,0.88703,3
0.012856,0.68747,1.0512e-05,0.54938,0.014664,0.40097,0.83034,0.027861,0.60319,0.00023633,0.65329,0.037022,0.43646,0.71027,0.60319,0.34752,0.43959,0.56804,0.31915,0.43476,0.90297,3
0.012686,0.67617,1.0374e-05,0.56527,0.014346,0.38325,0.84339,0.02845,0.57509,0.00024133,0.62638,0.036775,0.42265,0.67089,0.57509,0.3581,0.43991,0.5549,0.32437,0.42248,0.91859,3
0.014912,0.67137,1.2193e-05,0.51997,0.016812,0.37198,0.81892,0.032998,0.59111,0.0002799,0.61306,0.043342,0.45028,0.6737,0.59111,0.36384,0.43279,0.55293,0.34629,0.39939,0.93269,3
0.011809,0.6473,9.6562e-06,0.52544,0.013053,0.33655,0.80587,0.030902,0.61044,0.00026212,0.61279,0.041356,0.45166,0.69058,0.61044,0.37831,0.43718,0.53607,0.36561,0.39235,0.91748,3
0.017621,0.63555,1.4409e-05,0.49407,0.019359,0.39291,0.77488,0.028729,0.57447,0.00024369,0.63337,0.037114,0.41436,0.66667,0.57447,0.36988,0.44421,0.5237,0.37003,0.39714,0.88814,3
0.016681,0.61295,1.364e-05,0.49186,0.018011,0.35749,0.78303,0.029137,0.5836,0.00024715,0.59601,0.037983,0.40055,0.71308,0.5836,0.33887,0.43559,0.57785,0.2993,0.42463,0.93416,3
0.014824,0.65555,1.2122e-05,0.48632,0.016515,0.38808,0.80914,0.036852,0.64076,0.00031259,0.58445,0.050763,0.47238,0.72714,0.64076,0.33806,0.41869,0.59137,0.28166,0.45626,0.94337,3
0.022608,0.65304,1.8487e-05,0.45716,0.025189,0.39775,0.79282,0.035667,0.59457,0.00030254,0.66516,0.04701,0.47376,0.6962,0.59457,0.34798,0.43025,0.56375,0.34437,0.40874,0.89031,3
0.015701,0.65128,1.2838e-05,0.47117,0.017441,0.38969,0.81729,0.030444,0.58211,0.00025824,0.62387,0.039633,0.42818,0.67932,0.58211,0.34961,0.43783,0.56204,0.32812,0.41151,0.93245,3
0.018322,0.63305,1.4982e-05,0.48319,0.020097,0.37842,0.8385,0.029332,0.60915,0.0002488,0.62081,0.039204,0.44613,0.70464,0.60915,0.35391,0.43558,0.55824,0.32715,0.40847,0.92864,3
0.020244,0.66955,1.6553e-05,0.45518,0.022816,0.38325,0.8124,0.029392,0.62613,0.00024932,0.63539,0.039936,0.46547,0.71167,0.62613,0.36854,0.43695,0.55145,0.34324,0.40508,0.92183,3
0.02226,0.66057,1.8202e-05,0.46276,0.024935,0.39936,0.82219,0.029915,0.6078,0.00025375,0.6556,0.039932,0.45994,0.70464,0.6078,0.36473,0.4375,0.54561,0.3505,0.40426,0.90374,3
0.022451,0.62578,1.8358e-05,0.53177,0.024526,0.47021,0.80424,0.028589,0.60938,0.0002425,0.63868,0.03822,0.43508,0.70323,0.60938,0.3605,0.4388,0.52948,0.36096,0.40286,0.90062,3
0.012789,0.68696,1.0458e-05,0.41288,0.014582,0.28502,0.84176,0.032392,0.63502,0.00027477,0.58226,0.044384,0.47514,0.70183,0.63502,0.39143,0.43109,0.54994,0.34717,0.38934,0.93671,3
0.012584,0.66666,1.029e-05,0.44953,0.014126,0.25121,0.84992,0.028402,0.61232,0.00024092,0.60716,0.038079,0.43646,0.71589,0.61232,0.35138,0.4339,0.56917,0.30745,0.43235,0.91754,3
0.011176,0.6775,9.1385e-06,0.44521,0.012644,0.26087,0.84013,0.028605,0.62467,0.00024264,0.65919,0.038812,0.46961,0.74543,0.62467,0.33175,0.43744,0.5724,0.29865,0.45654,0.87564,3
