0.48474,0.24795,0.54413,0.67436,0.40811,0.77561,0.55882,0.50563,0.18952,0.47472,0.92225,0.30121,0.775,0.60638,0.49976,0.38959,0.51452,0.5327,0.58125,0.48569,0.33619,0.52688,0.83459,0.62361,0.18503,0.30719,0.85056,0.73246,1
0.50991,0.22251,0.49525,0.67489,0.39894,0.8,0.60084,0.49188,0.22298,0.43094,0.91324,0.33696,0.8,0.56915,0.48909,0.38994,0.51322,0.57941,0.65899,0.3942,0.30063,0.72848,0.88985,0.38729,0.14578,0.69392,0.86793,0.2857,1
0.50222,0.25634,0.45093,0.6765,0.43233,0.82439,0.55042,0.48378,0.21861,0.3893,0.93462,0.30205,0.76667,0.56383,0.48466,0.38403,0.50471,0.56096,0.62752,0.37758,0.36282,0.66141,0.84095,0.43124,0.13658,0.68279,0.837,0.32481,1
0.4245,0.14819,0.56461,0.84701,0.12504,0.63415,0.58403,0.51743,0.21885,0.38685,0.94487,0.3163,0.80556,0.55851,0.48394,0.38375,0.50249,0.56884,0.58558,0.38164,0.34733,0.67264,0.83927,0.36284,0.133,0.71671,0.82179,0.28466,1
0.44346,0.24603,0.55537,0.67822,0.39151,0.78049,0.54202,0.49228,0.22996,0.4184,0.94247,0.30529,0.775,0.57447,0.47501,0.38411,0.52188,0.55414,0.60384,0.48154,0.32913,0.53027,0.84962,0.61961,0.14817,0.30625,0.84335,0.69489,1
0.51326,0.22745,0.50356,0.6753,0.38926,0.77561,0.57563,0.48995,0.25006,0.47263,0.93367,0.2892,0.74444,0.57979,0.45997,0.39685,0.52981,0.55627,0.58701,0.48527,0.36415,0.53913,0.81996,0.6303,0.19525,0.32548,0.82052,0.73208,1
0.50348,0.2188,0.50673,0.66627,0.39164,0.79268,0.60924,0.4509,0.27855,0.48968,0.91642,0.33864,0.75556,0.56383,0.45901,0.37922,0.48806,0.56224,0.65789,0.46039,0.27566,0.56328,0.91154,0.58147,0.085218,0.37639,0.8841,0.64837,1
0.49935,0.12769,0.57902,0.91855,0.18979,0.79512,0.61765,0.47971,0.26945,0.4747,0.93566,0.33068,0.77778,0.49468,0.46015,0.3817,0.50213,0.56607,0.63702,0.42408,0.329,0.5755,0.88619,0.52954,0.10289,0.50526,0.85955,0.51613,1
0.48734,0.18881,0.5461,0.68367,0.35816,0.77317,0.63445,0.50052,0.23587,0.23442,0.95194,0.31696,0.80556,0.55851,0.47531,0.36488,0.51798,0.56055,0.58405,0.42727,0.32499,0.61674,0.86988,0.44841,0.13638,0.57951,0.84804,0.45428,1
0.48388,0.20534,0.49222,0.66443,0.39786,0.7878,0.62605,0.4836,0.24628,0.46727,0.90546,0.33646,0.77222,0.54787,0.47567,0.40301,0.50615,0.54693,0.63667,0.45966,0.29991,0.57562,0.88561,0.57424,0.11452,0.37125,0.88082,0.62797,1
0.47723,0.14166,0.49332,0.9197,0.19082,0.79024,0.60504,0.47736,0.27725,0.3809,0.9238,0.34577,0.80556,0.49468,0.45985,0.38488,0.49016,0.58054,0.65488,0.38287,0.30835,0.6937,0.88491,0.40928,0.092825,0.66501,0.87349,0.28868,1
0.39312,0.17927,0.29872,0.67074,0.2422,0.6561,0.69748,0.47373,0.2886,0.37049,0.93471,0.36354,0.83333,0.48404,0.4562,0.3755,0.507,0.55347,0.66091,0.39688,0.26404,0.57694,0.92003,0.47667,0.060355,0.51583,0.88466,0.41576,1
0.49059,0.2211,0.49378,0.67705,0.39982,0.79756,0.60924,0.47159,0.20974,0.38784,0.92928,0.19164,0.61667,0.61702,0.46333,0.38428,0.5336,0.55275,0.49988,0.40784,0.45776,0.66346,0.72234,0.4159,0.34199,0.5761,0.72241,0.38266,1
0.47506,0.14288,0.61997,0.8873,0.20214,0.79512,0.63025,0.47583,0.27512,0.46673,0.9049,0.3233,0.76944,0.5266,0.45584,0.38944,0.52685,0.55206,0.6333,0.48209,0.31082,0.55853,0.87255,0.65784,0.14793,0.27407,0.86227,0.73612,1
0.47946,0.22508,0.66887,0.6943,0.36477,0.76585,0.60504,0.48289,0.27985,0.37413,0.91845,0.32981,0.78333,0.4734,0.4538,0.38892,0.50786,0.5441,0.62735,0.45557,0.33767,0.48993,0.86196,0.67572,0.10505,0.25062,0.84722,0.71354,1
0.50514,0.23168,0.48424,0.67177,0.41396,0.79268,0.58403,0.47908,0.26945,0.24534,0.92887,0.31631,0.775,0.52128,0.455,0.37491,0.51342,0.53745,0.60148,0.42786,0.32896,0.51382,0.85521,0.59647,0.10482,0.33365,0.83823,0.62389,1
0.51018,0.23315,0.49869,0.67378,0.4065,0.80488,0.57143,0.51507,0.23079,0.50025,0.93094,0.31989,0.77778,0.51596,0.48035,0.36569,0.51722,0.5516,0.59014,0.42541,0.32478,0.64285,0.84517,0.4685,0.13335,0.53637,0.84404,0.45587,1
0.47025,0.16216,0.65769,0.88465,0.21186,0.80732,0.57983,0.48959,0.22346,0.45925,0.90274,0.30591,0.75,0.55851,0.4813,0.396,0.54915,0.55078,0.62185,0.39108,0.32537,0.73622,0.85098,0.38466,0.15628,0.68271,0.84561,0.29631,1
0.47057,0.23283,0.61294,0.68379,0.39052,0.77317,0.57143,0.49801,0.2367,0.44289,0.92411,0.33282,0.79722,0.56383,0.47777,0.38662,0.5296,0.54738,0.63012,0.44885,0.3177,0.49033,0.87467,0.68162,0.12075,0.2718,0.87077,0.73717,1
0.50777,0.25589,0.48757,0.67929,0.41821,0.80732,0.53361,0.51602,0.20951,0.24411,0.94448,0.31018,0.8,0.56915,0.48724,0.37928,0.51549,0.54805,0.59132,0.45249,0.36899,0.49132,0.84929,0.65634,0.14527,0.31464,0.83109,0.71185,1
0.48652,0.22181,0.49454,0.6706,0.37344,0.76341,0.59664,0.50278,0.20489,0.30515,0.94317,0.29908,0.775,0.59043,0.4882,0.39002,0.51571,0.54597,0.58888,0.45719,0.35421,0.4959,0.85002,0.60046,0.16409,0.35485,0.83334,0.66385,1
0.47065,0.15466,0.55764,0.91115,0.20348,0.77073,0.57143,0.48231,0.19331,0.4635,0.92425,0.28847,0.73889,0.60638,0.49622,0.37254,0.50243,0.55426,0.59544,0.44494,0.33315,0.54055,0.85095,0.55812,0.17451,0.40538,0.83732,0.62437,1
0.48754,0.2213,0.47117,0.67919,0.40884,0.79512,0.56303,0.4976,0.20442,0.44474,0.91853,0.3107,0.77222,0.58511,0.49365,0.38986,0.51078,0.53538,0.60268,0.48331,0.32304,0.47607,0.83074,0.63275,0.15279,0.2779,0.84242,0.71061,1
0.49686,0.21675,0.51247,0.66904,0.39599,0.78293,0.57983,0.47084,0.22618,0.42826,0.91009,0.34041,0.79167,0.57979,0.48987,0.38665,0.49177,0.55019,0.64925,0.47543,0.27509,0.48327,0.91065,0.64519,0.090176,0.3208,0.87516,0.73592,1
0.48881,0.20611,0.47347,0.67822,0.40495,0.79268,0.57563,0.4934,0.23528,0.41472,0.93643,0.3157,0.79444,0.55319,0.47405,0.39426,0.51758,0.54506,0.59821,0.477,0.3359,0.46243,0.87267,0.63215,0.14333,0.319,0.84276,0.7264,1
0.43814,0.13865,0.43644,0.90115,0.17871,0.75122,0.65966,0.35677,0.19094,0.11768,0.91102,0.16858,0.56944,0.79787,0.47513,0.37923,0.49797,0.5551,0.57497,0.43682,0.39133,0.54573,0.79014,0.49766,0.28307,0.50807,0.72785,0.52276,1
0.49187,0.2368,0.50356,0.68038,0.37757,0.76098,0.56303,0.42794,0.20631,0.24827,0.92024,0.22321,0.64167,0.67021,0.47687,0.38118,0.5061,0.56112,0.55978,0.47177,0.36718,0.53907,0.7886,0.53698,0.21826,0.36173,0.77401,0.64447,1
0.49305,0.21188,0.42922,0.68835,0.40277,0.80488,0.60924,0.50379,0.24107,0.45332,0.93098,0.32177,0.78889,0.59043,0.47483,0.37357,0.50326,0.60465,0.61639,0.43015,0.32947,0.67646,0.86781,0.37984,0.17292,0.65755,0.84445,0.34797,1
0.45939,0.14986,0.47568,0.88996,0.1983,0.7878,0.58824,0.48815,0.22665,0.40205,0.92989,0.33129,0.80278,0.55851,0.48634,0.37209,0.49449,0.57325,0.62732,0.42464,0.3053,0.65437,0.91826,0.39848,0.13192,0.68612,0.85857,0.39207,1
0.49079,0.24379,0.52956,0.67853,0.40382,0.78293,0.57143,0.48888,0.22038,0.37047,0.9378,0.32151,0.8,0.58511,0.48742,0.3899,0.48989,0.57912,0.59772,0.41867,0.31419,0.63657,0.89774,0.41451,0.13337,0.6557,0.84741,0.39744,1
0.47704,0.22854,0.49198,0.67451,0.43,0.82439,0.56723,0.4911,0.24166,0.32792,0.93237,0.30254,0.76667,0.58511,0.46806,0.38087,0.52307,0.56782,0.57827,0.50283,0.33325,0.50538,0.8636,0.63104,0.17069,0.29173,0.84123,0.72107,1
0.47976,0.12865,0.64716,0.90689,0.18906,0.7878,0.63025,0.48405,0.25573,0.39585,0.93336,0.30235,0.76389,0.55319,0.46009,0.39401,0.51595,0.5555,0.60836,0.49409,0.35858,0.53663,0.86648,0.65289,0.17864,0.28945,0.83106,0.73455,1
0.48896,0.1917,0.58377,0.68873,0.37155,0.77073,0.62185,0.48361,0.26058,0.40786,0.93226,0.3376,0.79722,0.55851,0.46494,0.36978,0.50125,0.56665,0.62943,0.46097,0.3175,0.53144,0.90663,0.63956,0.10867,0.32417,0.86919,0.70781,1
0.48457,0.20714,0.4868,0.6818,0.40861,0.80732,0.62605,0.48008,0.24864,0.40261,0.91745,0.34112,0.78056,0.5266,0.47429,0.3825,0.50337,0.56303,0.61855,0.43908,0.29401,0.53507,0.92666,0.56667,0.083776,0.40849,0.86686,0.61262,1
0.48267,0.21226,0.51096,0.67414,0.38938,0.7878,0.59664,0.48921,0.24852,0.28466,0.92617,0.33643,0.81111,0.53723,0.47351,0.38165,0.50337,0.5699,0.61352,0.39975,0.28805,0.70366,0.90306,0.35593,0.13248,0.67202,0.86396,0.34392,1
0.44473,0.17382,0.54401,0.89493,0.2277,0.79756,0.56303,0.49723,0.26342,0.47866,0.92754,0.33007,0.78056,0.51064,0.46459,0.38668,0.52093,0.56756,0.63549,0.40423,0.31201,0.69032,0.85775,0.4462,0.1553,0.64163,0.86201,0.38814,1
0.50424,0.23699,0.4877,0.67125,0.43235,0.82195,0.56303,0.49087,0.24675,0.36858,0.93936,0.3361,0.81389,0.52128,0.47471,0.37376,0.48875,0.58345,0.61676,0.42528,0.29435,0.61964,0.88853,0.40037,0.10835,0.60929,0.83989,0.38688,1
0.53164,0.21675,0.42565,0.68031,0.40083,0.80976,0.54622,0.48678,0.23883,0.41597,0.91394,0.33053,0.775,0.53191,0.47771,0.37775,0.51037,0.55773,0.61825,0.48053,0.2935,0.57509,0.88265,0.57862,0.11143,0.39559,0.87084,0.62472,1
0.5211,0.21944,0.45242,0.67124,0.40862,0.81951,0.55042,0.49351,0.26141,0.45588,0.91757,0.31769,0.76389,0.51064,0.46249,0.3996,0.52815,0.5757,0.617,0.42251,0.31881,0.69095,0.83786,0.39709,0.15917,0.61526,0.84375,0.33821,1
0.48475,0.1801,0.47748,0.92669,0.19959,0.8,0.53782,0.48562,0.29865,0.46572,0.93567,0.33649,0.79167,0.46277,0.44343,0.38228,0.53454,0.57187,0.62668,0.42893,0.33335,0.62443,0.87582,0.45136,0.10174,0.60181,0.86996,0.41953,1
0.17723,0.070989,0.5783,0.62343,0.021472,0.34878,0.76471,0.58573,0.12804,0.48175,0.78448,0.052055,0.39167,0.6117,0.47022,0.32368,0.68431,0.61388,0.22332,0.60836,0.64323,0.78476,0.21795,0.59852,0.73513,0.60125,0.44183,0.36284,2
0.37576,0.10238,0.51836,0.75131,0.034766,0.43659,0.65126,0.44052,0.14684,0.61584,0.75574,0.045425,0.38056,0.64362,0.45464,0.30574,0.68552,0.60839,0.22756,0.63438,0.67876,0.76242,0.1998,0.63358,0.77204,0.51045,0.43543,0.43412,2
0.18141,0.10616,0.63298,0.74837,0.028231,0.42683,0.67647,0.59421,0.13467,0.59633,0.76223,0.065057,0.45556,0.64894,0.48448,0.29376,0.70203,0.58904,0.23315,0.62692,0.616,0.80148,0.21208,0.62921,0.72599,0.57389,0.44628,0.41526,2
0.59293,0.072078,0.63973,0.71779,0.03949,0.49268,0.68067,0.56131,0.09293,0.55631,0.63245,0.051221,0.40278,0.67021,0.53206,0.29094,0.68092,0.54949,0.19764,0.66096,0.7108,0.79041,0.18643,0.63412,0.75177,0.53028,0.41262,0.43908,2
0.76223,0.050103,0.67467,0.61162,0.06144,0.44634,0.69748,0.59126,0.065382,0.72962,0.7512,0.052968,0.39444,0.69681,0.56274,0.31122,0.69966,0.59451,0.24828,0.59411,0.64508,0.79745,0.2073,0.60485,0.72409,0.63123,0.42846,0.36577,2
0.62071,0.02614,0.59987,0.70352,0.031872,0.47317,0.70168,0.66391,0.065618,0.52888,0.75069,0.049834,0.43333,0.67553,0.54608,0.32418,0.69893,0.60523,0.21075,0.63995,0.62935,0.78991,0.20678,0.62286,0.7604,0.55147,0.43722,0.3965,2
0.50367,0.064326,0.55198,0.58228,0.038018,0.40488,0.69748,0.61361,0.088792,0.53507,0.73345,0.049536,0.35556,0.67021,0.51294,0.31076,0.67956,0.60262,0.23089,0.60985,0.63892,0.8016,0.20736,0.61523,0.74639,0.61442,0.42407,0.35251,2
0.62359,0.05305,0.63378,0.75619,0.039145,0.5,0.70168,0.66954,0.086545,0.5458,0.80869,0.05968,0.46389,0.67553,0.52301,0.31699,0.69412,0.60139,0.25286,0.62519,0.62814,0.82362,0.22225,0.65269,0.71137,0.60942,0.44666,0.40909,2
0.55975,0.069323,0.55491,0.72154,0.037372,0.46829,0.67647,0.64905,0.10393,0.49548,0.7387,0.058061,0.42778,0.64362,0.50779,0.30428,0.69836,0.598,0.23173,0.62431,0.64926,0.7959,0.21805,0.61819,0.73267,0.59472,0.44174,0.39875,2
0.57301,0.063429,0.65378,0.69808,0.035801,0.44146,0.68067,0.64998,0.09624,0.62349,0.71391,0.055469,0.39722,0.64894,0.51204,0.31048,0.68256,0.55711,0.18066,0.59247,0.63078,0.80208,0.20018,0.63351,0.74958,0.63277,0.4396,0.38298,2
0.3761,0.076051,0.53059,0.67286,0.026298,0.36341,0.69748,0.60663,0.087846,0.50688,0.7351,0.035468,0.30833,0.67021,0.49281,0.34147,0.70616,0.57828,0.20078,0.6177,0.65328,0.81501,0.1924,0.61407,0.75812,0.61474,0.4145,0.35911,2
0.73724,0.075794,0.58071,0.6551,0.077563,0.50976,0.66807,0.56071,0.12686,0.4469,0.72369,0.058187,0.38889,0.63298,0.48484,0.29462,0.69999,0.62285,0.23804,0.6137,0.63415,0.77582,0.24754,0.58918,0.75638,0.57241,0.4619,0.36102,2
0.63051,0.05683,0.78854,0.72869,0.047275,0.49024,0.65966,0.67809,0.083708,0.57041,0.82994,0.070946,0.475,0.66489,0.53194,0.31761,0.66148,0.62896,0.27035,0.62496,0.60072,0.79728,0.26811,0.584,0.71832,0.58292,0.48053,0.35805,2
0.19573,0.12628,0.60428,0.77938,0.034482,0.42927,0.62185,0.70171,0.097068,0.8221,0.8801,0.069914,0.45278,0.62234,0.50222,0.33913,0.66814,0.62325,0.25514,0.66334,0.60952,0.76311,0.28595,0.60725,0.71864,0.46785,0.50397,0.4601,2
0.010173,0.15729,0.5971,0.78525,0.032096,0.42927,0.62185,0.50039,0.17238,0.57581,0.82407,0.053558,0.38333,0.57447,0.4345,0.34925,0.70831,0.61246,0.25083,0.61851,0.64832,0.79802,0.22401,0.60547,0.73759,0.62162,0.4425,0.36706,2
0.52334,0.069323,0.69626,0.75621,0.028791,0.42439,0.67647,0.16031,0.20915,0.59777,0.79845,0.051723,0.38333,0.57447,0.4097,0.31448,0.69341,0.58806,0.21966,0.62765,0.67521,0.74341,0.22227,0.6129,0.75155,0.53767,0.45123,0.46157,2
0.19207,0.10463,0.57321,0.51816,0.040449,0.46585,0.71008,0.51004,0.13277,0.63671,0.743,0.051896,0.37778,0.64362,0.46956,0.29878,0.66954,0.5777,0.21701,0.62742,0.6723,0.73827,0.24449,0.61213,0.74579,0.48739,0.45223,0.46822,2
0.55954,0.052281,0.69413,0.64684,0.038465,0.49024,0.68487,0.57006,0.091747,0.67153,0.73674,0.065542,0.425,0.68617,0.54512,0.28915,0.66989,0.59659,0.22098,0.64294,0.6331,0.75034,0.24266,0.61873,0.72576,0.50097,0.47784,0.47608,2
0.52793,0.068234,0.70064,0.63031,0.036513,0.45854,0.71849,0.04097,0.10865,0.53089,0.22531,0.012342,0.15278,0.91489,0.58863,0.49018,0.73168,0.61471,0.34387,0.38259,0.79704,0.49769,0.29015,0.52181,0.87539,0.52337,0.31232,0.5552,2
0.36058,0.091107,0.65786,0.73345,0.03003,0.40244,0.67227,0.69133,0.067983,0.68646,0.82315,0.053965,0.45278,0.65426,0.53326,0.33771,0.69212,0.60498,0.21019,0.64874,0.63921,0.75016,0.2334,0.60656,0.75291,0.54471,0.47113,0.43628,2
0.010718,0.14281,0.55839,0.74542,0.027027,0.4,0.64286,0.64181,0.099905,0.61834,0.77989,0.049165,0.41667,0.69681,0.50018,0.31403,0.68422,0.62287,0.21597,0.63691,0.66412,0.7639,0.22908,0.60509,0.75636,0.55241,0.44115,0.43043,2
0.13333,0.14179,0.81673,0.69609,0.034943,0.41951,0.62185,0.58486,0.11362,0.65176,0.786,0.043685,0.35278,0.6383,0.47273,0.33421,0.6827,0.60622,0.21297,0.64816,0.67505,0.73741,0.22163,0.63958,0.75613,0.52008,0.44076,0.47479,2
0.70339,0.10085,0.68057,0.64261,0.059983,0.42195,0.64286,0.21533,0.17593,0.55474,0.77258,0.040604,0.35,0.60106,0.42689,0.32428,0.69997,0.6194,0.19032,0.61864,0.67479,0.74217,0.21284,0.59992,0.77382,0.51583,0.44016,0.42056,2
0.56314,0.058688,0.7459,0.67509,0.040002,0.48537,0.72689,0.21578,0.20028,0.44467,0.76811,0.051546,0.37222,0.57447,0.41844,0.31767,0.69804,0.59356,0.23808,0.61637,0.66279,0.77401,0.21491,0.6002,0.73291,0.60798,0.4454,0.39167,2
0.18498,0.077588,0.64955,0.67103,0.044401,0.51707,0.76891,0.39152,0.16718,0.46437,0.6902,0.054602,0.33889,0.60106,0.44565,0.28946,0.68657,0.60183,0.22822,0.62294,0.68352,0.72896,0.22607,0.63391,0.74555,0.49408,0.45817,0.50833,2
0.17507,0.073168,0.60322,0.74075,0.029822,0.48537,0.80252,0.59034,0.11906,0.50582,0.71135,0.054655,0.375,0.62766,0.49071,0.30048,0.71461,0.59079,0.23676,0.6128,0.64492,0.79013,0.21209,0.59616,0.73989,0.64465,0.42377,0.3827,2
0.59829,0.033765,0.69984,0.76746,0.030213,0.43902,0.73109,0.57276,0.092812,0.6253,0.73474,0.05958,0.44722,0.70745,0.53967,0.28463,0.68528,0.61838,0.2127,0.63251,0.65487,0.77397,0.22968,0.575,0.7543,0.51776,0.46911,0.41028,2
0.46945,0.066761,0.54334,0.76211,0.026768,0.41463,0.71429,0.17403,0.1485,0.56145,0.73244,0.064065,0.48333,0.76064,0.6271,0.29013,0.66388,0.61108,0.21119,0.65238,0.62719,0.75239,0.24846,0.6117,0.74717,0.49294,0.46913,0.44736,2
0.31374,0.17158,0.55305,0.60673,0.060008,0.42683,0.64286,0.18991,0.14661,0.55367,0.81456,0.041423,0.44722,0.80319,0.6271,0.34945,0.68322,0.59809,0.17919,0.62788,0.62878,0.77947,0.22412,0.61154,0.75983,0.48458,0.45147,0.43766,2
0.0051569,0.1949,0.4641,0.56208,0.027785,0.33902,0.65966,0.65356,0.052376,0.68504,0.80911,0.043995,0.39444,0.71277,0.54326,0.33599,0.70322,0.61636,0.20905,0.62757,0.66268,0.75151,0.23735,0.63431,0.73968,0.49894,0.45774,0.465,2
0.041677,0.12096,0.53488,0.6665,0.022623,0.35122,0.68908,0.65074,0.073303,0.51265,0.82778,0.036665,0.36667,0.69149,0.50072,0.34318,0.71586,0.60299,0.25839,0.57259,0.67371,0.7557,0.23049,0.59153,0.73934,0.59606,0.42759,0.38955,2
0.3189,0.088993,0.60533,0.6324,0.032703,0.3878,0.68487,0.52282,0.12934,0.52833,0.83264,0.040079,0.38056,0.65957,0.45949,0.34001,0.71406,0.60866,0.2453,0.61576,0.65773,0.75648,0.23903,0.61281,0.7463,0.57648,0.43727,0.40705,2
0.48488,0.032035,0.59503,0.70271,0.034185,0.45122,0.7521,0.0076316,0.26543,0.44311,0.8593,0.033607,0.325,0.60106,0.37242,0.3466,0.71735,0.63056,0.24508,0.58022,0.68919,0.78037,0.23416,0.61079,0.75233,0.56393,0.43796,0.43013,2
0.55987,0.026076,0.60158,0.74203,0.032564,0.47805,0.7437,0.008931,0.25916,0.40054,0.62692,0.039835,0.28056,0.62234,0.37254,0.27398,0.72465,0.60739,0.237,0.56272,0.75113,0.71626,0.24617,0.60694,0.7872,0.51322,0.42241,0.45891,2
0.49551,0.040684,0.64455,0.68999,0.053665,0.50976,0.7521,0.15776,0.17167,0.47651,0.68696,0.036189,0.29444,0.65957,0.43594,0.30039,0.7188,0.62347,0.22492,0.61577,0.68481,0.80306,0.21544,0.59216,0.7795,0.58135,0.41921,0.37181,2
0.57604,0.047604,0.63332,0.67287,0.026566,0.4,0.71849,0.44096,0.14105,0.5774,0.66197,0.052206,0.33611,0.65426,0.47124,0.28052,0.69582,0.59848,0.21954,0.64392,0.67985,0.74841,0.21931,0.63486,0.75451,0.49496,0.44056,0.49192,2
0.45399,0.074962,0.6362,0.71863,0.029576,0.3878,0.70168,0.48014,0.092102,0.54186,0.7054,0.055389,0.40833,0.73936,0.5743,0.28694,0.67274,0.6109,0.25886,0.58183,0.6405,0.77434,0.20392,0.63792,0.71944,0.61316,0.41347,0.40583,2
0.56854,0.065415,0.66531,0.77457,0.033609,0.46098,0.70588,0.56613,0.061007,0.54862,0.77669,0.048513,0.43889,0.72872,0.57185,0.32322,0.70056,0.60688,0.22579,0.62232,0.64825,0.79925,0.21242,0.626,0.72874,0.60165,0.43429,0.39295,2
0.54103,0.055484,0.58684,0.81932,0.021057,0.41951,0.72689,0.60781,0.062899,0.58565,0.83066,0.054067,0.475,0.73936,0.56675,0.31678,0.6735,0.6041,0.24791,0.59136,0.66576,0.72816,0.25527,0.58095,0.7355,0.53095,0.45679,0.43193,2
0.56101,0.015697,0.60041,0.77407,0.0088895,0.33171,0.78992,0.58886,0.037479,0.54728,0.83471,0.028508,0.375,0.79255,0.54842,0.33823,0.67301,0.62046,0.2362,0.59531,0.68534,0.75958,0.21354,0.58829,0.77901,0.58614,0.41793,0.40761,2
0.55212,0.039787,0.57657,0.78912,0.015877,0.37561,0.7521,0.66521,0.080988,0.60344,0.81773,0.036315,0.35,0.69681,0.49563,0.34337,0.68919,0.61281,0.20666,0.6223,0.6879,0.72177,0.23302,0.61643,0.77286,0.47205,0.44143,0.50353,2
0.39038,0.050359,0.62404,0.77477,0.012758,0.35366,0.76891,0.55487,0.10818,0.59489,0.80702,0.04286,0.33611,0.67553,0.47765,0.3162,0.66713,0.58241,0.23706,0.60902,0.71368,0.6851,0.25258,0.59354,0.75686,0.49971,0.44548,0.49005,2
0.44391,0.07368,0.73768,0.64786,0.035249,0.40244,0.73109,0.66362,0.096477,0.6526,0.85963,0.049982,0.41944,0.68085,0.49227,0.31598,0.7079,0.58483,0.26401,0.55111,0.69558,0.70093,0.26692,0.57368,0.73822,0.5315,0.45861,0.43308,2
0.46495,0.064134,0.77493,0.74141,0.020836,0.39268,0.73529,0.59918,0.093757,0.54303,0.83444,0.034623,0.37222,0.70745,0.48538,0.33013,0.71534,0.60244,0.25534,0.57871,0.6953,0.74887,0.23437,0.60269,0.75438,0.59166,0.42176,0.41362,2
0.53144,0.054139,0.65329,0.6545,0.031418,0.43902,0.7479,0.59865,0.040435,0.53271,0.79293,0.014159,0.27222,0.78723,0.51438,0.32883,0.70499,0.6084,0.23287,0.55138,0.75247,0.69886,0.22497,0.58552,0.82143,0.48356,0.39966,0.47081,2
0.50886,0.071502,0.65015,0.69478,0.027471,0.42683,0.69328,0.66718,0.048948,0.56571,0.82639,0.022788,0.32222,0.73936,0.50665,0.35577,0.72425,0.62688,0.22517,0.57579,0.72753,0.71981,0.24103,0.63371,0.7968,0.46902,0.42818,0.49957,2
0.54049,0.069772,0.67232,0.76833,0.035395,0.47317,0.70588,0.49456,0.07685,0.56354,0.79984,0.019865,0.29722,0.76064,0.48604,0.34154,0.68696,0.60432,0.23885,0.5719,0.69127,0.72228,0.24857,0.57997,0.77289,0.52546,0.42988,0.44861,2
0.54742,0.052409,0.57495,0.74962,0.028614,0.4439,0.73109,0.39041,0.06018,0.41114,0.74039,0.013365,0.25833,0.84043,0.49772,0.333,0.66012,0.62543,0.24272,0.57834,0.68995,0.76385,0.21727,0.61228,0.77467,0.53887,0.40437,0.46688,2
